Data Year,eGRID subregion acronym,eGRID subregion name,eGRID subregion nameplate capacity (MW),eGRID subregion annual heat input from combustion (MMBtu),eGRID subregion ozone season heat input from combustion (MMBtu),eGRID subregion total annual heat input (MMBtu),eGRID subregion total ozone season heat input (MMBtu),eGRID subregion annual net generation (MWh),eGRID subregion ozone season net generation (MWh),eGRID subregion annual NOx emissions (tons),eGRID subregion ozone season NOx emissions (tons),eGRID subregion annual SO2 emissions (tons),eGRID subregion annual CO2 emissions (tons),eGRID subregion annual CH4 emissions (lbs),eGRID subregion annual N2O emissions (lbs),eGRID subregion annual CO2 equivalent emissions (tons),eGRID subregion annual Hg emissions (lbs),eGRID subregion annual NOx total output emission rate (lb/MWh),eGRID subregion ozone season NOx total output emission rate (lb/MWh),eGRID subregion annual SO2 total output emission rate (lb/MWh),eGRID subregion annual CO2 total output emission rate (lb/MWh),eGRID subregion annual CH4 total output emission rate (lb/MWh),eGRID subregion annual N2O total output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent total output emission rate (lb/MWh),eGRID subregion annual Hg total output emission rate (lb/MWh),eGRID subregion annual NOx input emission rate (lb/MMBtu),eGRID subregion ozone season NOx input emission rate (lb/MMBtu),eGRID subregion annual SO2 input emission rate (lb/MMBtu),eGRID subregion annual CO2 input emission rate (lb/MMBtu),eGRID subregion annual CH4 input emission rate (lb/MMBtu),eGRID subregion annual N2O input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent input emission rate (lb/MMBtu),eGRID subregion annual Hg input emission rate (lb/MMBtu),eGRID subregion annual NOx combustion output emission rate (lb/MWh),eGRID subregion ozone season NOx combustion output emission rate (lb/MWh),eGRID subregion annual SO2 combustion output emission rate (lb/MWh),eGRID subregion annual CO2 combustion output emission rate (lb/MWh),eGRID subregion annual CH4 combustion output emission rate (lb/MWh),eGRID subregion annual N2O combustion output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent combustion output emission rate (lb/MWh),eGRID subregion annual Hg combustion output emission rate (lb/MWh),eGRID subregion annual NOx coal output emission rate (lb/MWh),eGRID subregion annual NOx oil output emission rate (lb/MWh),eGRID subregion annual NOx gas output emission rate (lb/MWh),eGRID subregion annual NOx fossil fuel output emission rate (lb/MWh),eGRID subregion ozone season NOx coal output emission rate (lb/MWh),eGRID subregion ozone season NOx oil output emission rate (lb/MWh),eGRID subregion ozone season NOx gas output emission rate (lb/MWh),eGRID subregion ozone season NOx fossil fuel output emission rate (lb/MWh),eGRID subregion annual SO2 coal output emission rate (lb/MWh),eGRID subregion annual SO2 oil output emission rate (lb/MWh),eGRID subregion annual SO2 gas output emission rate (lb/MWh),eGRID subregion annual SO2 fossil fuel output emission rate (lb/MWh),eGRID subregion annual CO2 coal output emission rate (lb/MWh),eGRID subregion annual CO2 oil output emission rate (lb/MWh),eGRID subregion annual CO2 gas output emission rate (lb/MWh),eGRID subregion annual CO2 fossil fuel output emission rate (lb/MWh),eGRID subregion annual CH4 coal output emission rate (lb/MWh),eGRID subregion annual CH4 oil output emission rate (lb/MWh),eGRID subregion annual CH4 gas output emission rate (lb/MWh),eGRID subregion annual CH4 fossil fuel output emission rate (lb/MWh),eGRID subregion annual N2O coal output emission rate (lb/MWh),eGRID subregion annual N2O oil output emission rate (lb/MWh),eGRID subregion annual N2O gas output emission rate (lb/MWh),eGRID subregion annual N2O fossil fuel output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent coal output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent oil output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent gas output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent fossil fuel output emission rate (lb/MWh),eGRID subregion annual Hg coal output emission rate (lb/MWh),eGRID subregion annual Hg fossil fuel output emission rate (lb/MWh),eGRID subregion annual NOx coal input emission rate (lb/MMBtu),eGRID subregion annual NOx oil input emission rate (lb/MMBtu),eGRID subregion annual NOx gas input emission rate (lb/MMBtu),eGRID subregion annual NOx fossil fuel input emission rate (lb/MMBtu),eGRID subregion ozone season NOx coal input emission rate (lb/MMBtu),eGRID subregion ozone season NOx oil input emission rate (lb/MMBtu),eGRID subregion ozone season NOx gas input emission rate (lb/MMBtu),eGRID subregion ozone season NOx fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual SO2 coal input emission rate (lb/MMBtu),eGRID subregion annual SO2 oil input emission rate (lb/MMBtu),eGRID subregion annual SO2 gas input emission rate (lb/MMBtu),eGRID subregion annual SO2 fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual CO2 coal input emission rate (lb/MMBtu),eGRID subregion annual CO2 oil input emission rate (lb/MMBtu),eGRID subregion annual CO2 gas input emission rate (lb/MMBtu),eGRID subregion annual CO2 fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual CH4 coal input emission rate (lb/MMBtu),eGRID subregion annual CH4 oil input emission rate (lb/MMBtu),eGRID subregion annual CH4 gas input emission rate (lb/MMBtu),eGRID subregion annual CH4 fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual N2O coal input emission rate (lb/MMBtu),eGRID subregion annual N2O oil input emission rate (lb/MMBtu),eGRID subregion annual N2O gas input emission rate (lb/MMBtu),eGRID subregion annual N2O fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent coal input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent oil input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent gas input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual Hg coal input emission rate (lb/MMBtu),eGRID subregion annual Hg fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual NOx non-baseload output emission rate (lb/MWh),eGRID subregion ozone season NOx non-baseload output emission rate (lb/MWh),eGRID subregion annual SO2 non-baseload output emission rate (lb/MWh) ,eGRID subregion annual CO2 non-baseload output emission rate (lb/MWh) ,eGRID subregion annual CH4 non-baseload output emission rate (lb/MWh),eGRID subregion annual N2O non-baseload output emission rate (lb/MWh),eGRID subregion annual CO2e non-baseload output emission rate (lb/MWh),eGRID subregion annual Hg non-baseload output emission rate (lb/MWh),eGRID subregion annual coal net generation (MWh),eGRID subregion annual oil net generation (MWh),eGRID subregion annual gas net generation (MWh),eGRID subregion annual nuclear net generation (MWh),eGRID subregion annual hydro net generation (MWh),eGRID subregion annual biomass net generation (MWh),eGRID subregion annual wind net generation (MWh),eGRID subregion annual solar net generation (MWh),eGRID subregion annual geothermal net generation (MWh),eGRID subregion annual other fossil net generation (MWh),eGRID subregion annual other unknown/ purchased fuel net generation (MWh),eGRID subregion annual total nonrenewables net generation (MWh),eGRID subregion annual total renewables net generation (MWh),eGRID subregion annual total nonhydro renewables net generation (MWh),eGRID subregion annual total combustion net generation (MWh),eGRID subregion annual total noncombustion net generation (MWh),eGRID subregion coal generation percent (resource mix),eGRID subregion oil generation percent (resource mix),eGRID subregion gas generation percent (resource mix),eGRID subregion nuclear generation percent (resource mix),eGRID subregion hydro generation percent (resource mix),eGRID subregion biomass generation percent (resource mix),eGRID subregion wind generation percent (resource mix),eGRID subregion solar generation percent (resource mix),eGRID subregion geothermal generation percent (resource mix),eGRID subregion other fossil generation percent (resource mix),eGRID subregion other unknown/ purchased fuel generation percent (resource mix),eGRID subregion total nonrenewables generation percent (resource mix),eGRID subregion total renewables generation percent (resource mix),eGRID subregion total nonhydro renewables generation percent (resource mix),eGRID subregion total combustion generation percent (resource mix),eGRID subregion total noncombustion generation percent (resource mix),eGRID subregion annual nonbaseload coal net generation (MWh),eGRID subregion annual nonbaseload oil net generation (MWh),eGRID subregion annual nonbaseload gas net generation (MWh),eGRID subregion annual nonbaseload nuclear net generation (MWh),eGRID subregion annual nonbaseload hydro net generation (MWh),eGRID subregion annual nonbaseload biomass net generation (MWh),eGRID subregion annual nonbaseload wind net generation (MWh),eGRID subregion annual nonbaseload solar net generation (MWh),eGRID subregion annual nonbaseload geothermal net generation (MWh),eGRID subregion annual nonbaseload other fossil net generation (MWh),eGRID subregion annual nonbaseload other unknown/ purchased fuel net generation (MWh),eGRID subregion nonbaseload coal generation percent (resource mix),eGRID subregion nonbaseload oil generation percent (resource mix),eGRID subregion nonbaseload gas generation percent (resource mix),eGRID subregion nonbaseload nuclear generation percent (resource mix),eGRID subregion nonbaseload hydro generation percent (resource mix),eGRID subregion nonbaseload biomass generation percent (resource mix),eGRID subregion nonbaseload wind generation percent (resource mix),eGRID subregion nonbaseload solar generation percent (resource mix),eGRID subregion nonbaseload geothermal generation percent (resource mix),eGRID subregion nonbaseload other fossil generation percent (resource mix),eGRID subregion nonbaseload other unknown/ purchased fuel generation percent (resource mix)
2022,MROW,MRO West,"76,840","1,205,653,342","571,278,426","1,589,996,611","704,046,320","251,623,837","104,576,080","95,338","44,967","114,102","117,820,954","25,622,635","3,704,684","118,693,235",--,0.758,0.860,0.907,936.485,0.102,0.015,943.418,--,0.158,0.157,0.189,195.447,0.021,0.003,196.894,--,1.602,1.819,1.918,"1,980.347",0.215,0.031,"1,995.009",--,1.647,-58.478,1.126,1.569,1.639,-61.201,1.123,1.548,2.321,-14.284,0.025,1.928,"2,220.474","-7,772.453",995.520,"2,010.738",0.2499,-0.2840,0.0206,0.2104,0.0363,-0.0537,0.0021,0.0305,"2,237.555","-7,795.566",996.675,"2,025.075",--,--,0.157,1.064,0.134,0.155,0.158,1.076,0.132,0.154,0.221,0.260,0.003,0.190,211.394,141.355,118.551,198.077,0.0238,0.0052,0.0025,0.0207,0.0035,0.0010,0.0003,0.0030,213.020,141.775,118.689,199.490,--,--,1.619,1.584,1.640,"1,794.666",0.183,0.026,"1,807.049",--,"95,599,125","151,734","20,826,283","20,314,709","9,769,374","1,765,166","100,084,649","2,464,916",0,"305,892","341,988","137,539,731","114,084,106","104,314,732","118,990,189","132,633,648",38.0%,0.1%,8.3%,8.1%,3.9%,0.7%,39.8%,1.0%,0.0%,0.1%,0.1%,54.7%,45.3%,41.5%,47.3%,52.7%,"37,580,459","84,363","16,828,861",0,0,"994,386",0,0,0,"10,077",0,67.7%,0.2%,30.3%,0.0%,0.0%,1.8%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,NEWE,NPCC New England,"38,880","506,547,252","239,811,390","559,244,241","258,276,930","105,455,877","47,128,175","16,299","6,676","6,437","28,284,725","6,683,721","873,412","28,498,410",--,0.309,0.283,0.122,536.428,0.063,0.008,540.480,--,0.064,0.056,0.025,111.677,0.013,0.002,112.520,--,0.507,0.464,0.200,879.245,0.104,0.014,885.888,--,2.854,3.228,0.210,0.255,4.630,2.843,0.200,0.215,0.715,4.745,0.035,0.086,"2,372.473","1,989.892",853.661,873.249,0.3044,0.0731,0.0167,0.0188,0.0443,0.0142,0.0018,0.0021,"2,393.296","1,995.964",854.614,874.360,--,--,0.246,0.260,0.030,0.035,0.330,0.200,0.028,0.030,0.062,0.382,0.005,0.012,204.732,160.344,119.722,121.159,0.0263,0.0059,0.0023,0.0026,0.0038,0.0011,0.0003,0.0003,206.529,160.833,119.855,121.313,--,--,0.457,0.329,0.249,923.348,0.073,0.010,928.058,--,"347,898","1,853,565","55,626,948","27,385,695","6,208,666","4,756,951","4,044,260","3,478,590",0,"1,658,415","94,888","86,967,408","18,488,468","12,279,802","64,338,664","41,117,212",0.3%,1.8%,52.7%,26.0%,5.9%,4.5%,3.8%,3.3%,0.0%,1.6%,0.1%,82.5%,17.5%,11.6%,61.0%,39.0%,"308,840","580,660","26,320,694",0,0,"1,867,306",0,0,0,0,0,1.1%,2.0%,90.5%,0.0%,0.0%,6.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,NWPP,WECC Northwest,"80,186","1,052,305,755","430,252,986","1,626,255,545","683,320,822","290,045,161","123,240,041","77,031","31,987","46,128","87,316,362","16,246,403","2,320,196","87,865,151",--,0.531,0.519,0.318,602.088,0.056,0.008,605.872,--,0.146,0.149,0.088,165.952,0.015,0.002,166.995,--,1.374,1.342,0.823,"1,556.926",0.145,0.021,"1,566.711",--,1.973,1.556,0.736,1.350,1.973,1.501,0.731,1.396,1.504,17.166,0.008,0.820,"2,286.719","1,842.488",923.521,"1,600.610",0.2587,0.0537,0.0169,0.1365,0.0376,0.0107,0.0017,0.0195,"2,304.399","1,847.028",924.446,"1,609.825",--,--,0.179,0.190,0.095,0.144,0.179,0.185,0.093,0.146,0.136,2.100,0.001,0.087,207.220,225.393,118.660,170.450,0.0234,0.0066,0.0022,0.0145,0.0034,0.0013,0.0002,0.0021,208.822,225.948,118.778,171.431,--,--,1.494,1.526,0.790,"1,515.676",0.134,0.019,"1,524.699",--,"52,895,365","553,223","54,892,156","9,851,535","127,570,178","2,869,340","31,406,623","7,171,492","1,880,248","686,295","268,706","119,147,280","170,897,881","43,327,703","112,165,085","177,880,076",18.2%,0.2%,18.9%,3.4%,44.0%,1.0%,10.8%,2.5%,0.6%,0.2%,0.1%,41.1%,58.9%,14.9%,38.7%,61.3%,"19,491,335","24,530","25,334,410",0,0,"1,507,218",0,0,0,"10,634",0,42.0%,0.1%,54.6%,0.0%,0.0%,3.3%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,NYCW,NPCC NYC/Westchester,"12,790","242,052,197","120,796,993","243,662,685","121,623,617","32,721,381","16,103,199","4,063","1,998",456,"14,483,027","743,985","85,428","14,505,056",--,0.248,0.248,0.028,885.233,0.023,0.003,886.580,--,0.034,0.033,0.004,119.669,0.003,0.000,119.851,--,0.248,0.248,0.028,885.698,0.023,0.003,887.045,--,0.000,11.939,0.215,0.221,0.000,7.196,0.219,0.224,0.000,1.487,0.010,0.011,0.000,"2,227.585",883.162,883.925,0.0000,0.0552,0.0154,0.0154,0.0000,0.0080,0.0016,0.0016,0.000,"2,231.356",884.036,884.801,--,--,0.000,0.692,0.029,0.030,0.000,2.547,0.029,0.030,0.000,0.086,0.001,0.001,0.000,129.160,119.798,119.810,0.0000,0.0032,0.0021,0.0021,0.0000,0.0005,0.0002,0.0002,0.000,129.378,119.916,119.929,--,--,0.341,0.342,0.021,971.780,0.021,0.002,972.967,--,0,"743,806","31,592,944",0,0,"165,345",0,"17,176",0,"202,093",16,"32,538,859","182,521","182,521","32,704,205","17,176",0.0%,2.3%,96.6%,0.0%,0.0%,0.5%,0.0%,0.1%,0.0%,0.6%,0.0%,99.4%,0.6%,0.6%,99.9%,0.1%,0,"18,356","15,409,863",0,0,"59,650",0,0,0,0,0,0.0%,0.1%,99.5%,0.0%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,NYLI,NPCC Long Island,"5,885","107,933,672","53,358,347","109,794,346","54,296,954","10,828,139","5,273,005","4,973","2,259","2,565","6,500,715","1,464,378","189,743","6,547,291",--,0.919,0.857,0.474,"1,200.708",0.135,0.018,"1,209.311",--,0.092,0.085,0.048,120.458,0.014,0.002,121.321,--,0.940,0.876,0.485,"1,228.449",0.138,0.018,"1,237.251",--,0.000,3.619,0.611,0.664,0.000,4.137,0.568,0.628,0.000,0.549,0.441,0.443,0.000,"2,384.498","1,126.226","1,148.328",0.0000,0.0576,0.0235,0.0241,0.0000,0.0108,0.0028,0.0029,0.000,"2,389.156","1,127.639","1,149.798",--,--,0.000,0.217,0.066,0.071,0.000,0.220,0.060,0.065,0.000,0.033,0.048,0.047,0.000,142.903,121.812,122.471,0.0000,0.0035,0.0025,0.0026,0.0000,0.0006,0.0003,0.0003,0.000,143.182,121.965,122.628,--,--,0.901,0.809,0.654,"1,316.653",0.039,0.005,"1,319.074",--,0,"693,206","8,953,220",0,0,"422,235",0,"244,526",0,"516,067","(1,114)","10,161,378","666,761","666,761","10,583,613","244,526",0.0%,6.4%,82.7%,0.0%,0.0%,3.9%,0.0%,2.3%,0.0%,4.8%,0.0%,93.8%,6.2%,6.2%,97.7%,2.3%,0,"169,408","6,482,917",0,0,"37,394",0,0,0,0,0,0.0%,2.5%,96.9%,0.0%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,NYUP,NPCC Upstate NY,"26,053","214,581,883","96,969,097","328,434,759","143,269,578","87,177,697","37,508,689","4,906","1,785","1,874","11,967,722","1,322,854","164,244","12,003,878",--,0.113,0.095,0.043,274.559,0.015,0.002,275.389,--,0.046,0.037,0.017,111.545,0.006,0.001,111.882,--,0.357,0.302,0.137,872.033,0.048,0.006,874.667,--,0.000,2.182,0.218,0.273,0.000,1.997,0.156,0.197,0.000,2.596,0.013,0.086,0.000,"1,224.732",885.629,895.206,0.0000,0.0494,0.0164,0.0173,0.0000,0.0106,0.0017,0.0019,0.000,"1,229.120",886.531,896.207,--,--,0.000,0.236,0.029,0.036,0.000,0.206,0.022,0.027,0.000,0.281,0.002,0.011,0.000,132.418,118.626,119.105,0.0000,0.0053,0.0022,0.0023,0.0000,0.0011,0.0002,0.0003,0.000,132.893,118.747,119.239,--,--,0.457,0.333,0.189,920.115,0.043,0.005,922.457,--,0,"406,686","25,474,782","26,812,164","26,975,966","1,292,553","4,567,508","1,374,189",0,"286,723","(12,875)","52,967,480","34,210,216","7,234,250","27,447,869","59,729,827",0.0%,0.5%,29.2%,30.8%,30.9%,1.5%,5.2%,1.6%,0.0%,0.3%,0.0%,60.8%,39.2%,8.3%,31.5%,68.5%,0,"620,222","12,965,721",0,0,"501,661",0,0,0,0,0,0.0%,4.4%,92.0%,0.0%,0.0%,3.6%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,PRMS,Puerto Rico Miscellaneous,"6,405","181,883,692","81,196,154","183,359,981","81,834,375","17,762,020","7,868,141","27,207","12,045","37,853","14,151,717","1,545,337","254,319","14,208,927",--,3.064,3.062,4.262,"1,593.481",0.087,0.014,"1,599.922",--,0.299,0.297,0.416,155.613,0.008,0.001,156.242,--,3.140,3.138,4.369,"1,633.266",0.089,0.015,"1,639.869",--,2.559,3.698,2.771,3.140,2.549,3.637,2.785,3.136,2.594,6.210,3.092,4.368,"2,265.492","1,774.556","1,200.221","1,633.070",0.2668,0.0643,0.0394,0.0892,0.0388,0.0125,0.0066,0.0147,"2,283.728","1,779.888","1,203.169","1,639.672",--,--,0.233,0.340,0.281,0.299,0.233,0.334,0.278,0.297,0.236,0.571,0.314,0.416,205.912,163.226,121.806,155.613,0.0243,0.0059,0.0040,0.0085,0.0035,0.0011,0.0007,0.0014,207.569,163.717,122.105,156.242,--,--,3.500,3.511,5.578,"1,670.902",0.074,0.013,"1,676.699",--,"2,962,885","8,626,394","5,742,145",0,0,0,"155,009","277,667",0,0,"(2,080)","17,329,344","432,676","432,676","17,329,344","432,676",16.7%,48.6%,32.3%,0.0%,0.0%,0.0%,0.9%,1.6%,0.0%,0.0%,0.0%,97.6%,2.4%,2.4%,97.6%,2.4%,"675,568","6,659,716","3,256,853",0,0,0,0,0,0,0,0,6.4%,62.9%,30.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,RFCE,RFC East,"78,447","1,400,185,429","634,199,856","1,435,054,177","647,503,922","289,058,252","127,405,437","39,682","14,206","43,593","95,011,436","13,040,136","1,743,147","95,434,166",--,0.275,0.223,0.302,657.386,0.045,0.006,660.311,--,0.057,0.045,0.062,135.713,0.009,0.001,136.316,--,0.451,0.367,0.496,"1,080.883",0.074,0.010,"1,085.692",--,1.161,6.383,0.223,0.388,0.846,4.310,0.187,0.299,2.955,1.047,0.042,0.454,"2,318.276","1,700.579",866.529,"1,071.806",0.2650,0.0431,0.0185,0.0531,0.0385,0.0064,0.0020,0.0071,"2,336.389","1,703.578",867.584,"1,075.258",--,--,0.104,0.483,0.031,0.050,0.074,0.337,0.026,0.039,0.266,0.079,0.006,0.058,208.546,128.595,120.133,137.903,0.0238,0.0033,0.0026,0.0068,0.0035,0.0005,0.0003,0.0009,210.175,128.822,120.279,138.347,--,--,0.749,0.554,0.773,"1,278.704",0.097,0.013,"1,285.111",--,"25,441,381","696,991","145,162,962","104,545,474","3,182,997","2,525,734","3,013,815","2,512,581",0,"2,005,652","(29,334)","277,823,126","11,235,127","8,052,130","175,803,385","113,254,867",8.8%,0.2%,50.2%,36.2%,1.1%,0.9%,1.0%,0.9%,0.0%,0.7%,0.0%,96.1%,3.9%,2.8%,60.8%,39.2%,"16,721,057","733,829","48,810,235",0,0,"1,407,530",0,0,0,"754,098",0,24.4%,1.1%,71.3%,0.0%,0.0%,2.1%,0.0%,0.0%,0.0%,1.1%,0.0%
2022,RFCM,RFC Michigan,"31,060","690,023,257","322,724,511","724,532,750","334,130,884","93,807,524","41,721,368","29,927","13,182","43,645","57,053,918","10,837,686","1,540,831","57,418,973",--,0.638,0.632,0.931,"1,216.404",0.116,0.016,"1,224.187",--,0.087,0.082,0.127,165.368,0.016,0.002,166.426,--,0.796,0.789,1.161,"1,518.014",0.144,0.020,"1,527.727",--,1.124,5.708,0.398,0.769,1.074,6.239,0.361,0.732,2.326,1.395,0.037,1.173,"2,199.528","1,414.334",900.706,"1,544.740",0.2545,0.0411,0.0163,0.1342,0.0371,0.0081,0.0017,0.0192,"2,216.957","1,417.770",901.605,"1,553.827",--,--,0.106,0.858,0.052,0.085,0.101,0.944,0.047,0.080,0.220,0.210,0.005,0.129,208.413,212.683,118.375,170.421,0.0241,0.0062,0.0021,0.0148,0.0035,0.0012,0.0002,0.0021,210.064,213.199,118.494,171.423,--,--,0.881,0.818,1.413,"1,597.326",0.149,0.021,"1,607.386",--,"34,477,355","1,545,523","36,275,773","9,392,330","(438,383)","1,524,443","8,867,925","816,481",0,"1,346,132",(57),"83,037,057","10,770,466","11,208,849","75,169,170","18,638,353",36.6%,1.6%,38.5%,10.0%,0.0%,1.6%,9.4%,0.9%,0.0%,1.4%,0.0%,88.5%,11.5%,11.9%,80.1%,19.9%,"19,264,833","111,469","17,400,259",0,0,"513,420",0,0,0,0,0,51.7%,0.3%,46.7%,0.0%,0.0%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,RFCW,RFC West,"140,293","3,154,569,071","1,424,913,381","3,294,690,973","1,468,945,722","535,522,392","231,446,150","139,021","49,086","166,106","267,775,418","46,397,570","6,634,859","269,342,129",--,0.519,0.424,0.620,"1,000.053",0.087,0.012,"1,005.904",--,0.088,0.069,0.105,169.770,0.015,0.002,170.763,--,0.800,0.654,0.956,"1,541.669",0.134,0.019,"1,550.689",--,1.248,1.307,0.310,0.789,0.931,1.034,0.312,0.624,1.898,2.991,0.013,0.962,"2,217.883","2,282.222",886.946,"1,556.684",0.2545,0.0612,0.0169,0.1347,0.0370,0.0112,0.0018,0.0193,"2,235.276","2,287.103",887.869,"1,565.778",--,--,0.116,0.100,0.041,0.087,0.086,0.081,0.041,0.068,0.177,0.230,0.002,0.106,206.512,175.173,118.535,171.088,0.0237,0.0047,0.0023,0.0148,0.0034,0.0009,0.0002,0.0021,208.131,175.548,118.658,172.088,--,--,1.082,0.872,1.180,"1,843.591",0.178,0.026,"1,855.683",--,"168,150,600","1,599,504","171,286,363","147,920,422","5,359,995","2,279,288","32,133,202","2,725,042",0,"3,638,981","428,994","493,024,864","42,497,525","37,137,531","347,383,729","188,138,660",31.4%,0.3%,32.0%,27.6%,1.0%,0.4%,6.0%,0.5%,0.0%,0.7%,0.1%,92.1%,7.9%,6.9%,64.9%,35.1%,"94,046,431","1,004,751","46,671,683",0,0,"730,399",0,0,0,"1,172,599",0,65.5%,0.7%,32.5%,0.0%,0.0%,0.5%,0.0%,0.0%,0.0%,0.8%,0.0%
2022,RMPA,WECC Rockies,"23,744","427,959,096","194,118,468","518,576,050","231,032,025","67,125,368","29,383,400","20,571","9,410","11,669","37,754,232","6,789,821","972,329","37,983,981",--,0.613,0.640,0.348,"1,124.887",0.101,0.014,"1,131.733",--,0.096,0.097,0.055,176.439,0.016,0.002,177.512,--,1.012,1.058,0.574,"1,858.106",0.167,0.024,"1,869.414",--,1.303,16.976,0.526,1.009,1.288,15.027,0.557,1.011,0.927,6.766,0.007,0.576,"2,325.198","2,630.147","1,128.000","1,867.809",0.2562,0.1065,0.0196,0.1658,0.0373,0.0213,0.0020,0.0238,"2,342.705","2,639.158","1,129.078","1,879.039",--,--,0.117,1.054,0.055,0.096,0.116,1.011,0.059,0.097,0.083,0.420,0.001,0.055,207.845,163.326,118.872,177.230,0.0229,0.0066,0.0021,0.0157,0.0033,0.0013,0.0002,0.0023,209.410,163.885,118.985,178.295,--,--,0.929,0.937,0.430,"1,676.390",0.129,0.018,"1,685.051",--,"24,543,081","27,399","15,853,216",0,"5,642,610","162,929","18,464,582","2,380,852",0,"2,609","48,090","40,474,395","26,650,973","21,008,363","40,637,324","26,488,044",36.6%,0.0%,23.6%,0.0%,8.4%,0.2%,27.5%,3.5%,0.0%,0.0%,0.1%,60.3%,39.7%,31.3%,60.5%,39.5%,"10,528,960","3,948","11,721,571",0,0,"41,911",0,0,0,"2,609",0,47.2%,0.0%,52.6%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,SPNO,SPP North,"26,861","391,244,255","211,092,152","500,134,904","250,919,195","78,559,613","36,245,164","21,047","10,860","6,268","37,416,972","7,852,332","1,135,292","37,684,284",--,0.536,0.599,0.160,952.575,0.100,0.014,959.381,--,0.108,0.103,0.032,191.272,0.020,0.003,192.638,--,1.118,1.250,0.333,"1,986.858",0.208,0.030,"2,001.053",--,0.987,-4.530,1.414,1.120,0.968,-6.088,1.297,1.072,0.407,-0.366,0.036,0.333,"2,218.086",-538.074,"1,068.917","1,990.368",0.2580,-0.0198,0.0207,0.2088,0.0375,-0.0039,0.0022,0.0302,"2,235.719",-539.746,"1,070.076","2,004.588",--,--,0.093,1.371,0.157,0.108,0.091,1.337,0.141,0.103,0.038,0.111,0.004,0.032,208.495,162.904,118.990,191.680,0.0243,0.0060,0.0023,0.0201,0.0035,0.0012,0.0002,0.0029,210.152,163.411,119.119,193.049,--,--,1.218,1.154,0.325,"1,942.976",0.198,0.029,"1,956.470",--,"29,145,931","(129,056)","8,577,050","8,981,959","154,859","69,703","31,642,678","115,660",0,0,829,"46,576,712","31,982,900","31,828,041","37,664,456","40,895,156",37.1%,0.0%,10.9%,11.4%,0.2%,0.1%,40.3%,0.1%,0.0%,0.0%,0.0%,59.3%,40.7%,40.5%,47.9%,52.1%,"17,718,150","35,734","5,816,560",0,0,"10,572",0,0,0,0,0,75.1%,0.2%,24.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
