Data Year,Balancing Authority Name,Balancing Authority Code,BA nameplate capacity (MW),BA annual heat input from combustion (MMBtu),BA ozone season heat input from combustion (MMBtu),BA total annual heat input (MMBtu),BA total ozone season heat input (MMBtu),BA annual net generation (MWh),BA ozone season net generation (MWh),BA annual NOx emissions (tons),BA ozone season NOx emissions (tons),BA annual SO2 emissions (tons),BA annual CO2 emissions (tons),BA annual CH4 emissions (lbs),BA annual N2O emissions (lbs),BA annual CO2 equivalent emissions (tons),BA annual Hg emissions (lbs),BA annual NOx total output emission rate (lb/MWh),BA ozone season NOx total output emission rate (lb/MWh),BA annual SO2 total output emission rate (lb/MWh),BA annual CO2 total output emission rate (lb/MWh),BA annual CH4 total output emission rate (lb/MWh),BA annual N2O total output emission rate (lb/MWh),BA annual CO2 equivalent total output emission rate (lb/MWh),BA annual Hg total output emission rate (lb/MWh),BA annual NOx input emission rate (lb/MMBtu),BA ozone season NOx input emission rate (lb/MMBtu),BA annual SO2 input emission rate (lb/MMBtu),BA annual CO2 input emission rate (lb/MMBtu),BA annual CH4 input emission rate (lb/MMBtu),BA annual N2O input emission rate (lb/MMBtu),BA annual CO2 equivalent input emission rate (lb/MMBtu),BA annual Hg input emission rate (lb/MMBtu),BA annual NOx combustion output emission rate (lb/MWh),BA ozone season NOx combustion output emission rate (lb/MWh),BA annual SO2 combustion output emission rate (lb/MWh),BA annual CO2 combustion output emission rate (lb/MWh),BA annual CH4 combustion output emission rate (lb/MWh),BA annual N2O combustion output emission rate (lb/MWh),BA annual CO2 equivalent combustion output emission rate (lb/MWh),BA annual Hg combustion output emission rate (lb/MWh),BA annual NOx coal output emission rate (lb/MWh),BA annual NOx oil output emission rate (lb/MWh),BA annual NOx gas output emission rate (lb/MWh),BA annual NOx fossil fuel output emission rate (lb/MWh),BA ozone season NOx coal output emission rate (lb/MWh),BA ozone season NOx oil output emission rate (lb/MWh),BA ozone season NOx gas output emission rate (lb/MWh),BA ozone season NOx fossil fuel output emission rate (lb/MWh),BA annual SO2 coal output emission rate (lb/MWh),BA annual SO2 oil output emission rate (lb/MWh),BA annual SO2 gas output emission rate (lb/MWh),BA annual SO2 fossil fuel output emission rate (lb/MWh),BA annual CO2 coal output emission rate (lb/MWh),BA annual CO2 oil output emission rate (lb/MWh),BA annual CO2 gas output emission rate (lb/MWh),BA annual CO2 fossil fuel output emission rate (lb/MWh),BA annual CH4 coal output emission rate (lb/MWh),BA annual CH4 oil output emission rate (lb/MWh),BA annual CH4 gas output emission rate (lb/MWh),BA annual CH4 fossil fuel output emission rate (lb/MWh),BA annual N2O coal output emission rate (lb/MWh),BA annual N2O oil output emission rate (lb/MWh),BA annual N2O gas output emission rate (lb/MWh),BA annual N2O fossil fuel output emission rate (lb/MWh),BA annual CO2 equivalent coal output emission rate (lb/MWh),BA annual CO2 equivalent oil output emission rate (lb/MWh),BA annual CO2 equivalent gas output emission rate (lb/MWh),BA annual CO2 equivalent fossil fuel output emission rate (lb/MWh),BA annual Hg coal output emission rate (lb/MWh),BA annual Hg fossil fuel output emission rate (lb/MWh),BA annual NOx coal input emission rate (lb/MMBtu),BA annual NOx oil input emission rate (lb/MMBtu),BA annual NOx gas input emission rate (lb/MMBtu),BA annual NOx fossil fuel input emission rate (lb/MMBtu),BA ozone season NOx coal input emission rate (lb/MMBtu),BA ozone season NOx oil input emission rate (lb/MMBtu),BA ozone season NOx gas input emission rate (lb/MMBtu),BA ozone season NOx fossil fuel input emission rate (lb/MMBtu),BA annual SO2 coal input emission rate (lb/MMBtu),BA annual SO2 oil input emission rate (lb/MMBtu),BA annual SO2 gas input emission rate (lb/MMBtu),BA annual SO2 fossil fuel input emission rate (lb/MMBtu),BA annual CO2 coal input emission rate (lb/MMBtu),BA annual CO2 oil input emission rate (lb/MMBtu),BA annual CO2 gas input emission rate (lb/MMBtu),BA annual CO2 fossil fuel input emission rate (lb/MMBtu),BA annual CH4 coal input emission rate (lb/MMBtu),BA annual CH4 oil input emission rate (lb/MMBtu),BA annual CH4 gas input emission rate (lb/MMBtu),BA annual CH4 fossil fuel input emission rate (lb/MMBtu),BA annual N2O coal input emission rate (lb/MMBtu),BA annual N2O oil input emission rate (lb/MMBtu),BA annual N2O gas input emission rate (lb/MMBtu),BA annual N2O fossil fuel input emission rate (lb/MMBtu),BA annual CO2 equivalent coal input emission rate (lb/MMBtu),BA annual CO2 equivalent oil input emission rate (lb/MMBtu),BA annual CO2 equivalent gas input emission rate (lb/MMBtu),BA annual CO2 equivalent fossil fuel input emission rate (lb/MMBtu),BA annual Hg coal input emission rate (lb/MMBtu),BA annual Hg fossil fuel input emission rate (lb/MMBtu),BA annual NOx non-baseload output emission rate (lb/MWh),BA ozone season NOx non-baseload output emission rate (lb/MWh),BA annual SO2 non-baseload output emission rate (lb/MWh) ,BA annual CO2 non-baseload output emission rate (lb/MWh) ,BA annual CH4 non-baseload output emission rate (lb/GWh),BA annual N2O non-baseload output emission rate (lb/MWh),BA annual CO2 equivalent non-baseload output emission rate (lb/MWh),BA annual Hg non-baseload output emission rate (lb/MWh),BA annual coal net generation (MWh),BA annual oil net generation (MWh),BA annual gas net generation (MWh),BA annual nuclear net generation (MWh),BA annual hydro net generation (MWh),BA annual biomass net generation (MWh),BA annual wind net generation (MWh),BA annual solar net generation (MWh),BA annual geothermal net generation (MWh),BA annual other fossil net generation (MWh),BA annual other unknown/ purchased fuel net generation (MWh),BA annual total nonrenewables net generation (MWh),BA annual total renewables net generation (MWh),BA annual total nonhydro renewables net generation (MWh),BA annual total combustion net generation (MWh),BA annual total noncombustion net generation (MWh),BA coal generation percent (resource mix),BA oil generation percent (resource mix),BA gas generation percent (resource mix),BA nuclear generation percent (resource mix),BA hydro generation percent (resource mix),BA biomass generation percent (resource mix),BA wind generation percent (resource mix),BA solar generation percent (resource mix),BA geothermal generation percent (resource mix),BA other fossil generation percent (resource mix),BA other unknown/ purchased fuel generation percent (resource mix),BA total nonrenewables generation percent (resource mix),BA total renewables generation percent (resource mix),BA total nonhydro renewables generation percent (resource mix),BA total combustion generation percent (resource mix),BA total noncombustion generation percent (resource mix),BA annual nonbaseload coal net generation (MWh),BA annual nonbaseload oil net generation (MWh),BA annual nonbaseload gas net generation (MWh),BA annual nonbaseload nuclear net generation (MWh),BA annual nonbaseload hydro net generation (MWh),BA annual nonbaseload biomass net generation (MWh),BA annual nonbaseload wind net generation (MWh),BA annual nonbaseload solar net generation (MWh),BA annual nonbaseload geothermal net generation (MWh),BA annual nonbaseload other fossil net generation (MWh),BA annual nonbaseload other unknown/ purchased fuel net generation (MWh),BA nonbaseload coal generation percent (resource mix),BA nonbaseload oil generation percent (resource mix),BA nonbaseload gas generation percent (resource mix),BA nonbaseload nuclear generation percent (resource mix),BA nonbaseload hydro generation percent (resource mix),BA nonbaseload biomass generation percent (resource mix),BA nonbaseload wind generation percent (resource mix),BA nonbaseload solar generation percent (resource mix),BA nonbaseload geothermal generation percent (resource mix),BA nonbaseload other fossil generation percent (resource mix),BA nonbaseload other unknown/ purchased fuel generation percent (resource mix)
2022,Duke Energy Carolinas,DUK,"31,436","468,028,552","223,502,050","486,245,364","231,664,680","118,668,944","52,529,308","18,138","8,347","4,420","30,986,764","2,717,091","361,427","31,074,580",--,0.306,0.318,0.074,522.239,0.023,0.003,523.719,--,0.078,0.075,0.019,132.414,0.006,0.001,132.789,--,0.666,0.692,0.162,"1,137.292",0.050,0.007,"1,140.515",--,4.316,4.525,0.645,0.662,3.837,17.768,0.635,0.657,0.310,7.425,0.155,0.161,"3,153.871","1,075.271","1,136.543","1,144.268",0.387,0.076,0.049,0.0499,0.0564,0.0111,0.0064,0.0066,"3,180.3350","1,080.4930","1,139.6770","1,147.493",--,--,0.281,0.673,0.075,0.077,0.263,0.501,0.072,0.074,0.020,1.104,0.018,0.019,205.199,159.923,132.973,133.486,0.0252,0.0113,0.0057,0.0058,0.0037,0.0017,0.0008,0.0008,206.921,160.699,133.340,133.862,--,--,0.795,0.771,0.192,"1,221.033",0.057,0.008,"1,224.768",--,"8,015,467","174,208","45,970,311","59,538,303","1,192,548","332,225",0,"3,445,883",0,0,0,"113,698,289","4,970,655","3,778,107","54,492,211","64,176,734",6.8%,0.1%,38.7%,50.2%,1.0%,0.3%,0.0%,2.9%,0.0%,0.0%,0.0%,95.8%,4.2%,3.2%,45.9%,54.1%,"208,487","37,602","30,275,199",0,0,"114,905",0,0,0,0,0,0.7%,0.1%,98.8%,0.0%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Duke Energy Florida Inc,FPC,"15,281","386,601,513","190,112,663","392,198,335","192,947,734","49,350,372","23,967,176","11,467","5,563","4,532","24,860,083","3,049,517","398,470","24,957,574",--,0.465,0.464,0.184,"1,007.493",0.062,0.008,1011.444,--,0.059,0.059,0.023,128.608,0.008,0.001,129.113,--,0.481,0.48,0.190,"1,042.132",0.064,0.008,"1,046.219",--,0.566,12.552,0.302,0.392,0.533,12.550,0.298,0.370,0.390,6.021,0.012,0.140,"1,225.308","2,300.831",940.301,"1,036.991",0.085,0.093,0.018,0.0409,0.0119,0.0186,0.0019,0.0053,"1,230.9850","2,308.7130",941.3070,"1,039.581",--,--,0.070,0.891,0.038,0.049,0.065,0.891,0.037,0.046,0.048,0.427,0.002,0.018,152.375,163.326,119.153,130.558,0.0106,0.0066,0.0023,0.0051,0.0015,0.0013,0.0002,0.0007,153.081,163.885,119.280,130.884,--,--,0.523,0.511,0.174,"1,088.307",0.056,0.007,"1,091.866",--,"4,349,617","192,970","41,846,097",0,0,"844,683",0,"1,640,332",0,"378,040","98,632","46,865,357","2,485,015","2,485,015","47,710,040","1,640,332",8.8%,0.4%,84.8%,0.0%,0.0%,1.7%,0.0%,3.3%,0.0%,0.8%,0.2%,95.0%,5.0%,5.0%,96.7%,3.3%,"7,335,662","3,216","14,412,819",0,0,"459,338",0,0,0,0,0,33.0%,0.0%,64.9%,0.0%,0.0%,2.1%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Duke Energy Progress East,CPLE,"16,134","229,135,015","105,703,484","248,269,800","114,639,366","61,529,413","27,893,740","9,256","4,216","7,187","16,083,102","2,518,009","364,964","16,168,957",--,0.301,0.302,0.234,522.778,0.041,0.006,525.568,--,0.081,0.080,0.063,140.381,0.011,0.002,141.130,--,0.679,0.683,0.528,"1,180.587",0.092,0.013,"1,186.889",--,1.744,36.388,0.249,0.640,1.626,152.766,0.267,0.655,1.415,9.230,0.005,0.371,"2,263.543","3,408.835",908.998,"1,260.519",0.269,0.118,0.017,0.0825,0.0391,0.0235,0.0018,0.0115,"2,281.8980","3,418.7800",909.9630,"1,265.995",--,--,0.158,1.733,0.033,0.075,0.144,1.620,0.034,0.075,0.128,0.440,0.001,0.044,204.974,162.372,119.106,147.985,0.0243,0.0056,0.0023,0.0097,0.0035,0.0011,0.0002,0.0013,206.636,162.846,119.232,148.628,--,--,0.853,0.855,0.589,"1,393.768",0.118,0.017,"1,401.773",--,"6,637,511","155,673","18,761,241","28,883,997","578,398","1,483,097","9,972","4,811,097",0,0,"208,427","54,646,850","6,882,564","6,304,166","27,245,950","34,283,464",10.8%,0.3%,30.5%,46.9%,0.9%,2.4%,0.0%,7.8%,0.0%,0.0%,0.3%,88.8%,11.2%,10.2%,44.3%,55.7%,"6,154,763","3,050","9,723,417",0,0,"502,155",0,0,0,0,0,37.6%,0.0%,59.3%,0.0%,0.0%,3.1%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Duke Energy Progress West,CPLW,37,0,0,"143,346","72,072","41,694","20,978",0,0,0,0,0,0,0,--,0.000,0.000,0.000,0.000,0.000,0.000,0,--,,,,,,,,--,0.000,0,0.000,0.000,0.000,0.000,0.000,--,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,--,0,0,0,0,0,0,0,"42,011",0,0,(317),(317),"42,011","42,011",(317),"42,011",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2022,El Paso Electric Company,EPE,"2,107","46,709,088","25,303,777","48,166,176","25,968,489","4,984,725","2,658,160","2,446","1,349",16,"2,764,906","105,460","10,547","2,767,796",--,0.982,1.015,0.007,"1,109.351",0.021,0.002,1110.511,--,0.105,0.107,0.001,118.388,0.002,0.000,118.512,--,1.073,1.11,0.007,"1,213.296",0.023,0.002,"1,214.564",--,0.000,0.000,1.076,1.076,0.000,0.000,1.097,1.097,0.000,0.000,0.006,0.006,0.000,0.000,"1,215.843","1,215.843",0.000,0.000,0.023,0.0232,0.0000,0.0000,0.0023,0.0023,0.0000,0.0000,"1,217.1140","1,217.114",--,--,0.000,0.000,0.105,0.105,0.000,0.000,0.107,0.107,0.000,0.000,0.001,0.001,0.000,0.000,118.806,118.806,0.0000,0.0000,0.0023,0.0023,0.0000,0.0000,0.0002,0.0002,0.000,0.000,118.930,118.930,--,--,1.027,1.080,0.007,"1,217.218",0.023,0.002,"1,218.493",--,0,89,"4,548,041",0,0,"9,547","129,631","297,417",0,0,0,"4,548,130","436,595","436,595","4,557,677","427,048",0.0%,0.0%,91.2%,0.0%,0.0%,0.2%,2.6%,6.0%,0.0%,0.0%,0.0%,91.2%,8.8%,8.8%,91.4%,8.6%,0,0,"3,520,480",0,0,"7,310",0,0,0,0,0,0.0%,0.0%,99.8%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,"Electric Reliability Council of Texas, Inc.",ERCO,"137,606","2,352,818,225","1,200,339,447","2,783,584,692","1,380,901,812","452,926,178","215,630,972","106,822","52,988","92,976","175,153,571","22,548,795","3,121,515","175,886,462",--,0.472,0.491,0.411,773.431,0.050,0.007,776.667,--,0.091,0.088,0.079,148.888,0.010,0.001,149.511,--,0.749,0.78,0.652,"1,227.694",0.079,0.011,"1,232.831",--,1.180,4.983,0.595,0.749,1.154,4.882,0.600,0.730,2.493,9.457,0.007,0.653,"2,277.614","2,144.993",867.157,"1,230.744",0.256,0.054,0.016,0.0777,0.0372,0.0094,0.0016,0.0108,"2,295.1200","2,149.1340",868.0270,"1,235.894",--,--,0.108,0.397,0.081,0.091,0.105,0.387,0.081,0.088,0.229,0.753,0.001,0.079,208.964,170.721,118.604,149.402,0.0235,0.0043,0.0022,0.0094,0.0034,0.0007,0.0002,0.0013,210.570,171.051,118.723,150.027,--,--,0.865,0.863,0.671,"1,198.537",0.068,0.009,"1,202.845",--,"71,217,304","355,442","210,850,025","41,606,955","350,849","583,685","104,232,898","21,397,870",0,"1,980,077","351,075","326,360,878","126,565,302","126,214,452","285,337,608","167,588,572",15.7%,0.1%,46.6%,9.2%,0.1%,0.1%,23.0%,4.7%,0.0%,0.4%,0.1%,72.1%,27.9%,27.9%,63.0%,37.0%,"27,634,512","157,270","105,187,419",0,0,"317,813",0,0,0,0,0,20.7%,0.1%,78.9%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Florida Municipal Power Pool,FMPP,"4,326","118,352,525","55,468,910","119,686,205","56,104,321","14,407,465","6,724,723",511,275,"1,500","8,539,321","1,010,539","138,626","8,572,608",--,0.071,0.082,0.208,"1,185.402",0.070,0.010,1190.023,--,0.009,0.010,0.025,144.303,0.009,0.001,144.866,--,0.073,0.084,0.214,"1,218.459",0.072,0.010,"1,223.209",--,0.000,0.000,0.125,0.073,0.000,0.000,0.136,0.084,0.506,0.000,0.005,0.214,"1,671.642",0.000,894.106,"1,218.459",0.150,0.000,0.017,0.0721,0.0214,0.0000,0.0016,0.0099,"1,681.7660",0.0000,895.0080,"1,223.209",--,--,0.000,0.000,0.017,0.009,0.000,0.000,0.018,0.010,0.052,0.000,0.001,0.025,171.773,0.000,118.866,144.303,0.0154,0.0000,0.0022,0.0085,0.0022,0.0000,0.0002,0.0012,172.814,0.000,118.986,144.866,--,--,0.090,0.109,0.221,"1,245.221",0.074,0.010,"1,250.105",--,"3,137,812",839,"10,855,419",0,0,"22,515",0,"390,879",0,0,0,"13,994,071","413,394","413,394","14,016,586","390,879",21.8%,0.0%,75.3%,0.0%,0.0%,0.2%,0.0%,2.7%,0.0%,0.0%,0.0%,97.1%,2.9%,2.9%,97.3%,2.7%,"2,641,873",0,"3,507,962",0,0,0,0,0,0,0,0,43.0%,0.0%,57.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Florida Power & Light Company,FPL,"34,121","713,525,258","352,913,387","737,979,345","364,013,907","137,408,013","65,157,355","14,528","7,406","3,061","42,041,080","3,997,306","482,014","42,162,866",--,0.211,0.227,0.045,611.916,0.029,0.004,613.689,--,0.041,0.042,0.009,117.840,0.006,0.001,118.182,--,0.292,0.314,0.062,845.518,0.040,0.005,847.967,--,0.000,1.007,0.178,0.178,0.000,0.578,0.207,0.208,0.000,0.052,0.005,0.005,0.000,673.404,824.858,824.847,0.000,0.096,0.015,0.0154,0.0000,0.0193,0.0016,0.0016,0.0000,681.5470,825.7060,825.696,--,--,0.000,0.243,0.026,0.026,0.000,0.391,0.030,0.030,0.000,0.013,0.001,0.001,0.000,162.308,118.866,118.868,0.0000,0.0232,0.0022,0.0022,0.0000,0.0046,0.0002,0.0002,0.000,164.270,118.988,118.990,--,--,0.333,0.363,0.052,879.992,0.035,0.004,882.094,--,0,"153,637","97,197,589","30,768,329","230,962","1,172,637",0,"6,964,146",0,"957,355","(36,643)","129,040,268","8,367,745","8,136,783","99,444,576","37,963,437",0.0%,0.1%,70.7%,22.4%,0.2%,0.9%,0.0%,5.1%,0.0%,0.7%,0.0%,93.9%,6.1%,5.9%,72.4%,27.6%,0,"7,150","46,856,373",0,0,"962,215",0,0,0,0,0,0.0%,0.0%,98.0%,0.0%,0.0%,2.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Gainesville Regional Utilities,GVL,743,"23,111,418","11,827,889","23,123,638","11,833,562","1,934,286","950,813","1,136",554,168,"1,026,262","556,574","72,284","1,043,990",--,1.175,1.165,0.173,"1,061.128",0.288,0.037,1079.457,--,0.098,0.094,0.015,88.810,0.024,0.003,90.344,--,1.177,1.167,0.174,"1,063.096",0.288,0.037,"1,081.460",--,0.000,0.000,1.302,1.302,0.000,0.000,1.282,1.282,0.000,0.000,0.229,0.229,0.000,0.000,"1,323.447","1,323.447",0.000,0.000,0.030,0.0302,0.0000,0.0000,0.0034,0.0034,0.0000,0.0000,"1,325.2130","1,325.213",--,--,0.000,0.000,0.119,0.119,0.000,0.000,0.110,0.110,0.000,0.000,0.021,0.021,0.000,0.000,121.365,121.365,0.0000,0.0000,0.0028,0.0028,0.0000,0.0000,0.0003,0.0003,0.000,0.000,121.527,121.527,--,--,1.464,1.438,0.281,"1,301.071",0.185,0.024,"1,312.780",--,"31,539","1,839","1,288,541",0,0,"608,785",0,"3,582",0,0,0,"1,321,919","612,367","612,367","1,930,704","3,582",1.6%,0.1%,66.6%,0.0%,0.0%,31.5%,0.0%,0.2%,0.0%,0.0%,0.0%,68.3%,31.7%,31.7%,99.8%,0.2%,0,0,"904,079",0,0,"203,635",0,0,0,0,0,0.0%,0.0%,81.6%,0.0%,0.0%,18.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,"Gridforce Energy Management, LLC",GRID,689,"28,352,560","9,009,889","28,352,560","9,009,889","3,859,811","1,212,571",216,69,9,"1,684,950","61,586","6,159","1,686,637",--,0.112,0.113,0.004,873.074,0.016,0.002,873.948,--,0.015,0.015,0.001,118.857,0.002,0.000,118.976,--,0.112,0.113,0.004,873.074,0.016,0.002,873.948,--,0.000,0.000,0.112,0.112,0.000,0.000,0.113,0.113,0.000,0.000,0.004,0.004,0.000,0.000,873.074,873.074,0.000,0.000,0.016,0.0160,0.0000,0.0000,0.0016,0.0016,0.0000,0.0000,873.9480,873.948,--,--,0.000,0.000,0.015,0.015,0.000,0.000,0.015,0.015,0.000,0.000,0.001,0.001,0.000,0.000,118.857,118.857,0.0000,0.0000,0.0022,0.0022,0.0000,0.0000,0.0002,0.0002,0.000,0.000,118.976,118.976,--,--,0.112,0.113,0.004,873.074,0.016,0.002,873.948,--,0,0,"3,859,811",0,0,0,0,0,0,0,0,"3,859,811",0,0,"3,859,811",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0,0,"1,034,866",0,0,0,0,0,0,0,0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Gridforce South,GRIS,324,0,0,"4,259,048","1,569,872","1,248,255","460,103",0,0,0,0,0,0,0,--,0.000,0.000,0.000,0.000,0.000,0.000,0,--,0,0.000,0.000,0.000,0.000,0.000,0.000,--,,,,,,,,--,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,--,0,0,0,0,0,0,"1,248,255",0,0,0,0,0,"1,248,255","1,248,255",0,"1,248,255",0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,GridLiance,GLHB,"1,401","40,576,455","17,877,430","40,576,455","17,877,430","3,622,746","1,533,010","2,342","1,023","10,982","4,254,759","987,871","143,665","4,288,514",--,1.293,1.335,6.063,"2,348.914",0.273,0.040,2367.549,--,0.115,0.114,0.541,209.716,0.024,0.004,211.379,--,1.293,1.335,6.063,"2,348.914",0.273,0.040,"2,367.549",--,1.293,0.000,0,1.293,1.335,0.000,0.000,1.335,6.063,0.000,0.000,6.063,"2,348.914",0.000,0.000,"2,348.914",0.273,0.000,0.000,0.2727,0.0397,0.0000,0.0000,0.0397,"2,367.5490",0.0000,0.0000,"2,367.549",--,--,0.115,0.000,0.000,0.115,0.114,0.000,0.000,0.114,0.541,0.000,0.000,0.541,209.716,0.000,0.000,209.716,0.0243,0.0000,0.0000,0.0243,0.0035,0.0000,0.0000,0.0035,211.379,0.000,0.000,211.379,--,--,1.293,1.335,6.063,"2,348.914",0.273,0.040,"2,367.549",--,"3,601,290",0,"21,456",0,0,0,0,0,0,0,0,"3,622,746",0,0,"3,622,746",0,99.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,"2,559,905",0,0,0,0,0,0,0,0,0,0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,"Griffith Energy, LLC",GRIF,655,"21,579,467","9,029,166","21,579,467","9,029,166","2,974,820","1,219,213",102,45,6,"1,282,441","47,564","4,756","1,283,745",--,0.069,0.073,0.004,862.198,0.016,0.002,863.074,--,0.009,0.010,0.001,118.858,0.002,0.000,118.978,--,0.069,0.073,0.004,862.198,0.016,0.002,863.074,--,0.000,0.000,0.069,0.069,0.000,0.000,0.073,0.073,0.000,0.000,0.004,0.004,0.000,0.000,862.198,862.198,0.000,0.000,0.016,0.0160,0.0000,0.0000,0.0016,0.0016,0.0000,0.0000,863.0740,863.074,--,--,0.000,0.000,0.009,0.009,0.000,0.000,0.010,0.010,0.000,0.000,0.001,0.001,0.000,0.000,118.858,118.858,0.0000,0.0000,0.0022,0.0022,0.0000,0.0000,0.0002,0.0002,0.000,0.000,118.978,118.978,--,--,0.069,0.073,0.004,862.198,0.016,0.002,863.074,--,0,0,"2,974,820",0,0,0,0,0,0,0,0,"2,974,820",0,0,"2,974,820",0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0,0,"1,395,885",0,0,0,0,0,0,0,0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,Hawaiian Electric Co Inc,HECO,"2,325","63,036,539","26,788,458","65,617,484","27,981,349","6,541,250","2,812,108","12,449","5,107","20,898","5,126,172","1,015,194","157,906","5,162,390",--,3.806,3.632,6.390,"1,567.337",0.155,0.024,1578.411,--,0.395,0.381,0.663,162.641,0.016,0.003,163.790,--,4.304,4.107,7.225,"1,772.284",0.175,0.027,"1,784.806",--,2.705,4.401,0,4.192,2.694,4.312,0.000,4.057,8.432,7.643,0.000,7.740,"2,341.087","1,668.500",0.000,"1,751.503",0.287,0.068,0.000,0.0947,0.0415,0.0135,0.0000,0.0170,"2,360.6120","1,674.2210",0.0000,"1,758.928",--,--,0.247,0.430,0.000,0.406,0.247,0.424,0.000,0.394,0.770,0.747,0.000,0.750,213.892,163.183,0.000,169.824,0.0262,0.0066,0.0000,0.0092,0.0038,0.0013,0.0000,0.0016,215.676,163.743,0.000,170.544,--,--,4.363,4.185,7.330,"1,810.290",0.177,0.028,"1,822.919",--,"647,758","4,755,213",0,0,0,"180,866","340,784","415,648",0,"201,338",(357),"5,603,952","937,298","937,298","5,784,818","756,432",9.9%,72.7%,0.0%,0.0%,0.0%,2.8%,5.2%,6.4%,0.0%,3.1%,0.0%,85.7%,14.3%,14.3%,88.4%,11.6%,"472,312","3,043,297",0,0,0,"249,680",0,0,0,0,0,12.5%,80.8%,0.0%,0.0%,0.0%,6.6%,0.0%,0.0%,0.0%,0.0%,0.0%
