Data Year,State abbreviation,FIPS State code,State nameplate capacity (MW),State annual heat input from combustion (MMBtu),State ozone season heat input from combustion (MMBtu),State total annual heat input (MMBtu),State total ozone season heat input (MMBtu),State annual net generation (MWh),State ozone season net generation (MWh),State annual NOx emissions (tons),State ozone season NOx emissions (tons),State annual SO2 emissions (tons),State annual CO2 emissions (tons),State annual CH4 emissions (lbs),State annual N2O emissions (lbs),State annual CO2 equivalent emissions (tons),State annual Hg emissions (lbs),State annual NOx total output emission rate (lb/MWh),State ozone season NOx total output emission rate (lb/MWh),State annual SO2 total output emission rate (lb/MWh),State annual CO2 total output emission rate (lb/MWh),State annual CH4 total output emission rate (lb/MWh),State annual N2O total output emission rate (lb/MWh),State annual CO2 equivalent total output emission rate (lb/MWh),State annual Hg total output emission rate (lb/MWh),State annual NOx input emission rate (lb/MMBtu),State ozone season NOx input emission rate (lb/MMBtu),State annual SO2 input emission rate (lb/MMBtu),State annual CO2 input emission rate (lb/MMBtu),State annual CH4 input emission rate (lb/MMBtu),State annual N2O input emission rate (lb/MMBtu),State annual CO2 equivalent input emission rate (lb/MMBtu),State annual Hg input emission rate (lb/MMBtu),State annual NOx combustion output emission rate (lb/MWh),State ozone season NOx combustion output emission rate (lb/MWh),State annual SO2 combustion output emission rate (lb/MWh),State annual CO2 combustion output emission rate (lb/MWh),State annual CH4 combustion output emission rate (lb/MWh),State annual N2O combustion output emission rate (lb/MWh),State annual CO2 equivalent combustion output emission rate (lb/MWh),State annual Hg combustion output emission rate (lb/MWh),State annual NOx coal output emission rate (lb/MWh),State annual NOx oil output emission rate (lb/MWh),State annual NOx gas output emission rate (lb/MWh),State annual NOx fossil fuel output emission rate (lb/MWh),State ozone season NOx coal output emission rate (lb/MWh),State ozone season NOx oil output emission rate (lb/MWh),State ozone season NOx gas output emission rate (lb/MWh),State ozone season NOx fossil fuel output emission rate (lb/MWh),State annual SO2 coal output emission rate (lb/MWh),State annual SO2 oil output emission rate (lb/MWh),State annual SO2 gas output emission rate (lb/MWh),State annual SO2 fossil fuel output emission rate (lb/MWh),State annual CO2 coal output emission rate (lb/MWh),State annual CO2 oil output emission rate (lb/MWh),State annual CO2 gas output emission rate (lb/MWh),State annual CO2 fossil fuel output emission rate (lb/MWh),State annual CH4 coal output emission rate (lb/MWh),State annual CH4 oil output emission rate (lb/MWh),State annual CH4 gas output emission rate (lb/MWh),State annual CH4 fossil fuel output emission rate (lb/MWh),State annual N2O coal output emission rate (lb/MWh),State annual N2O oil output emission rate (lb/MWh),State annual N2O gas output emission rate (lb/MWh),State annual N2O fossil fuel output emission rate (lb/MWh),State annual CO2 equivalent coal output emission rate (lb/MWh),State annual CO2 equivalent oil output emission rate (lb/MWh),State annual CO2 equivalent gas output emission rate (lb/MWh),State annual CO2 equivalent fossil fuel output emission rate (lb/MWh),State annual Hg coal output emission rate (lb/MWh),State annual Hg fossil fuel output emission rate (lb/MWh),State annual NOx coal input emission rate (lb/MMBtu),State annual NOx oil input emission rate (lb/MMBtu),State annual NOx gas input emission rate (lb/MMBtu),State annual NOx fossil fuel input emission rate (lb/MMBtu),State ozone season NOx coal input emission rate (lb/MMBtu),State ozone season NOx oil input emission rate (lb/MMBtu),State ozone season NOx gas input emission rate (lb/MMBtu),State ozone season NOx fossil fuel input emission rate (lb/MMBtu),State annual SO2 coal input emission rate (lb/MMBtu),State annual SO2 oil input emission rate (lb/MMBtu),State annual SO2 gas input emission rate (lb/MMBtu),State annual SO2 fossil fuel input emission rate (lb/MMBtu),State annual CO2 coal input emission rate (lb/MMBtu),State annual CO2 oil input emission rate (lb/MMBtu),State annual CO2 gas input emission rate (lb/MMBtu),State annual CO2 fossil fuel input emission rate (lb/MMBtu),State annual CH4 coal input emission rate (lb/MMBtu),State annual CH4 oil input emission rate (lb/MMBtu),State annual CH4 gas input emission rate (lb/MMBtu),State annual CH4 fossil fuel input emission rate (lb/MMBtu),State annual N2O coal input emission rate (lb/MMBtu),State annual N2O oil input emission rate (lb/MMBtu),State annual N2O gas input emission rate (lb/MMBtu),State annual N2O fossil fuel input emission rate (lb/MMBtu),State annual CO2 equivalent coal input emission rate (lb/MMBtu),State annual CO2 equivalent oil input emission rate (lb/MMBtu),State annual CO2 equivalent gas input emission rate (lb/MMBtu),State annual CO2 equivalent fossil fuel input emission rate (lb/MMBtu),State annual Hg coal input emission rate (lb/MMBtu),State annual Hg fossil fuel input emission rate (lb/MMBtu),State annual NOx non-baseload output emission rate (lb/MWh),State ozone season NOx non-baseload output emission rate (lb/MWh),State annual SO2 non-baseload output emission rate (lb/MWh) ,State annual CO2 non-baseload output emission rate (lb/MWh) ,State annual CH4 non-baseload output emission rate (lb/MWh),State annual N2O non-baseload output emission rate (lb/MWh),State annual CO2 equivalent non-baseload output emission rate (lb/MWh),State annual Hg non-baseload output emission rate (lb/MWh),State annual coal net generation (MWh),State annual oil net generation (MWh),State annual gas net generation (MWh),State annual nuclear net generation (MWh),State annual hydro net generation (MWh),State annual biomass net generation (MWh),State annual wind net generation (MWh),State annual solar net generation (MWh),State annual geothermal net generation (MWh),State annual other fossil net generation (MWh),State annual other unknown/ purchased fuel net generation (MWh),State annual total nonrenewables net generation (MWh),State annual total renewables net generation (MWh),State annual total nonhydro renewables net generation (MWh),State annual total combustion net generation (MWh),State annual total noncombustion net generation (MWh),State coal generation percent (resource mix),State oil generation percent (resource mix),State gas generation percent (resource mix),State nuclear generation percent (resource mix),State hydro generation percent (resource mix),State biomass generation percent (resource mix),State wind generation percent (resource mix),State solar generation percent (resource mix),State geothermal generation percent (resource mix),State other fossil generation percent (resource mix),State other unknown/ purchased fuel generation percent (resource mix),State total nonrenewables generation percent (resource mix),State total renewables generation percent (resource mix),State total nonhydro renewables generation percent (resource mix),State total combustion generation percent (resource mix),State total noncombustion generation percent (resource mix),State annual nonbaseload coal net generation (MWh),State annual nonbaseload oil net generation (MWh),State annual nonbaseload gas net generation (MWh),State annual nonbaseload nuclear net generation (MWh),State annual nonbaseload hydro net generation (MWh),State annual nonbaseload biomass net generation (MWh),State annual nonbaseload wind net generation (MWh),State annual nonbaseload solar net generation (MWh),State annual nonbaseload geothermal net generation (MWh),State annual nonbaseload other fossil net generation (MWh),State annual nonbaseload other unknown/ purchased fuel net generation (MWh),State nonbaseload coal generation percent (resource mix),State nonbaseload oil generation percent (resource mix),State nonbaseload gas generation percent (resource mix),State nonbaseload nuclear generation percent (resource mix),State nonbaseload hydro generation percent (resource mix),State nonbaseload biomass generation percent (resource mix),State nonbaseload wind generation percent (resource mix),State nonbaseload solar generation percent (resource mix),State nonbaseload geothermal generation percent (resource mix),State nonbaseload other fossil generation percent (resource mix),State nonbaseload other unknown/ purchased fuel generation percent (resource mix)
YEAR,PSTATABB,FIPSST,STNAMEPCAP,STHTIAN,STHTIOZ,STHTIANT,STHTIOZT,STNGENAN,STNGENOZ,STNOXAN,STNOXOZ,STSO2AN,STCO2AN,STCH4AN,STN2OAN,STCO2EQA,STHGAN,STNOXRTA,STNOXRTO,STSO2RTA,STCO2RTA,STCH4RTA,STN2ORTA,STC2ERTA,STHGRTA,STNOXRA,STNOXRO,STSO2RA,STCO2RA,STCH4RA,STN2ORA,STC2ERA,STHGRA,STNOXCRT,STNOXCRO,STSO2CRT,STCO2CRT,STCH4CRT,STN2OCRT,STC2ECRT,STHGCRT,STCNOXRT,STONOXRT,STGNOXRT,STFSNXRT,STCNXORT,STONXORT,STGNXORT,STFSNORT,STCSO2RT,STOSO2RT,STGSO2RT,STFSS2RT,STCCO2RT,STOCO2RT,STGCO2RT,STFSC2RT,STCCH4RT,STOCH4RT,STGCH4RT,STFCH4RT,STCN2ORT,STON2ORT,STGN2ORT,STFN2ORT,STCC2ERT,STOC2ERT,STGC2ERT,STFSC2ERT,STCHGRT,STFSHGRT,STCNOXR,STONOXR,STGNOXR,STFSNXR,STCNXOR,STONXOR,STGNXOR,STFSNOR,STCSO2R,STOSO2R,STGSO2R,STFSS2R,STCCO2R,STOCO2R,STGCO2R,STFSC2R,STCCH4R,STOCH4R,STGCH4R,STFCH4R,STCN2OR,STON2OR,STGN2OR,STFN2OR,STCC2ER,STOC2ER,STGC2ER,STFSC2ER,STCHGR,STFSHGR,STNBNOX,STNBNXO,STNBSO2,STNBCO2,STNBCH4,STNBN2O,STNBC2E,STNBHG,STGENACL,STGENAOL,STGENAGS,STGENANC,STGENAHY,STGENABM,STGENAWI,STGENASO,STGENAGT,STGENAOF,STGENAOP,STGENATN,STGENATR,STGENATH,STGENACY,STGENACN,STCLPR,STOLPR,STGSPR,STNCPR,STHYPR,STBMPR,STWIPR,STSOPR,STGTPR,STOFPR,STOPPR,STTNPR,STTRPR,STTHPR,STCYPR,STCNPR,STNBGNCL,STNBGNOL,STNBGNGS,STNBGNNC,STNBGNHY,STNBGNBM,STNBGNWI,STNBGNSO,STNBGNGT,STNBGNOF,STNBGNOP,STNBCLPR,STNBOLPR,STNBGSPR,STNBNCPR,STNBHYPR,STNBBMPR,STNBWIPR,STNBSOPR,STNBGTPR,STNBOFPR,STNBOPPR
2022,AK,02,"3,091","42,947,821","17,077,867","49,269,251","19,902,195","6,694,128","2,737,605","19,258","8,105","1,631","3,054,912","478,508","66,317","3,070,775",--,5.754,5.921,0.487,912.714,0.071,0.010,917.453,--,0.897,0.949,0.076,142.262,0.011,0.002,143.000,--,7.956,8.187,0.674,"1,261.988",0.099,0.014,"1,268.541",--,3.394,18.697,6.197,7.984,3.049,19.138,7.047,8.517,1.684,2.242,0.027,0.673,"2,298.755","1,503.638",972.150,"1,268.977",0.2581,0.2682,0.0186,0.0994,0.0376,0.0383,0.0019,0.0138,"2,316.417","1,521.745",973.171,"1,275.567",--,--,0.314,2.060,0.745,0.904,0.296,2.058,0.834,0.957,0.156,0.247,0.003,0.076,212.559,165.666,116.889,143.663,0.0239,0.0296,0.0022,0.0113,0.0035,0.0042,0.0002,0.0016,214.192,167.661,117.012,144.409,--,--,10.053,10.490,0.850,"1,285.048",0.114,0.016,"1,292.624",--,"726,934","847,526","3,229,376",0,"1,713,426","40,836","139,276",0,0,0,"(3,245)","4,800,591","1,893,538","180,112","4,841,426","1,852,702",10.9%,12.7%,48.2%,0.0%,25.6%,0.6%,2.1%,0.0%,0.0%,0.0%,0.0%,71.7%,28.3%,2.7%,72.3%,27.7%,"400,877","781,528","1,713,008",0,0,"26,859",0,0,0,0,0,13.7%,26.7%,58.6%,0.0%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,AL,01,"30,515","760,016,896","364,024,988","797,831,351","379,528,912","144,788,893","66,559,324","17,474","8,045","6,087","57,021,949","7,893,003","1,147,934","57,290,786",--,0.241,0.242,0.084,787.656,0.055,0.008,791.370,--,0.046,0.044,0.016,150.054,0.010,0.002,150.762,--,0.382,0.383,0.133,"1,247.848",0.086,0.013,"1,253.731",--,0.649,43.124,0.147,0.359,0.648,43.175,0.152,0.355,0.200,4.093,0.005,0.087,"1,903.798","2,305.601",852.794,"1,296.593",0.1787,0.0934,0.0162,0.0848,0.0257,0.0187,0.0017,0.0119,"1,915.937","2,313.497",853.673,"1,302.226",--,--,0.064,3.055,0.020,0.043,0.063,3.053,0.021,0.041,0.020,0.290,0.001,0.010,188.498,163.326,118.556,153.980,0.0177,0.0066,0.0023,0.0101,0.0025,0.0013,0.0002,0.0014,189.700,163.885,118.678,154.649,--,--,0.405,0.395,0.171,"1,077.406",0.048,0.007,"1,080.597",--,"25,943,991","40,917","62,217,445","42,313,657","10,188,211","3,190,147",0,"894,571",0,4,(50),"130,515,964","14,272,929","4,084,718","91,392,454","53,396,439",17.9%,0.0%,43.0%,29.2%,7.0%,2.2%,0.0%,0.6%,0.0%,0.0%,0.0%,90.1%,9.9%,2.8%,63.1%,36.9%,"9,246,337",386,"18,117,000",0,0,"1,075,514",0,0,0,0,0,32.5%,0.0%,63.7%,0.0%,0.0%,3.8%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,AR,05,"16,572","419,709,148","201,637,609","434,056,832","208,190,715","65,905,030","30,952,953","17,439","8,613","32,356","34,791,294","5,545,694","802,114","34,980,130",--,0.529,0.557,0.982,"1,055.801",0.084,0.012,"1,061.531",--,0.083,0.085,0.154,165.788,0.013,0.002,166.687,--,0.737,0.775,1.368,"1,470.816",0.117,0.017,"1,478.799",--,1.429,0.000,0.184,0.733,1.508,0.000,0.217,0.767,3.026,0.000,0.011,1.340,"2,295.869",0.000,874.234,"1,500.884",0.2482,0.0000,0.0162,0.1185,0.0361,0.0000,0.0016,0.0168,"2,312.837",0.000,875.120,"1,508.859",--,--,0.130,0.000,0.025,0.082,0.134,0.000,0.029,0.084,0.276,0.000,0.002,0.150,209.697,0.000,118.857,167.899,0.0227,0.0000,0.0022,0.0133,0.0033,0.0000,0.0002,0.0019,211.247,0.000,118.977,168.791,--,--,0.983,1.028,2.081,"1,573.057",0.131,0.019,"1,581.992",--,"20,360,869","64,319","26,037,433","14,323,697","3,536,021","841,312",0,"736,481",0,"5,221",(323),"60,791,216","5,113,814","1,577,793","47,308,831","18,596,199",30.9%,0.1%,39.5%,21.7%,5.4%,1.3%,0.0%,1.1%,0.0%,0.0%,0.0%,92.2%,7.8%,2.4%,71.8%,28.2%,"10,593,253",0,"11,302,052",0,0,"642,729",0,0,0,0,0,47.0%,0.0%,50.1%,0.0%,0.0%,2.9%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,AZ,04,"31,309","509,826,016","252,434,409","557,359,338","274,441,723","104,698,773","49,980,297","17,299","8,712","7,458","37,122,021","4,417,886","611,416","37,268,346",--,0.330,0.349,0.142,709.120,0.042,0.006,711.916,--,0.068,0.069,0.029,145.626,0.009,0.001,146.200,--,0.589,0.622,0.254,"1,264.202",0.075,0.010,"1,269.185",--,1.627,21.042,0.243,0.583,1.647,21.000,0.235,0.588,1.011,10.083,0.006,0.253,"2,346.901","3,858.583",916.385,"1,268.112",0.2511,0.1562,0.0137,0.0721,0.0365,0.0312,0.0014,0.0100,"2,364.042","3,871.792",917.136,"1,272.893",--,--,0.141,0.891,0.031,0.067,0.145,0.890,0.031,0.069,0.088,0.427,0.001,0.029,203.458,163.326,118.741,146.498,0.0218,0.0066,0.0018,0.0083,0.0032,0.0013,0.0002,0.0012,204.944,163.885,118.838,147.050,--,--,0.541,0.538,0.217,"1,225.397",0.067,0.009,"1,229.787",--,"13,449,468","32,204","45,053,245","31,942,793","5,394,577","204,266","1,564,348","7,069,079",0,0,"(11,206)","90,466,503","14,232,269","8,837,693","58,727,976","45,970,797",12.8%,0.0%,43.0%,30.5%,5.2%,0.2%,1.5%,6.8%,0.0%,0.0%,0.0%,86.4%,13.6%,8.4%,56.1%,43.9%,"8,183,914",48,"28,598,136",0,0,"10,581",0,0,0,0,0,22.2%,0.0%,77.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,CA,06,"91,112","843,600,335","387,320,463","1,134,666,681","533,966,262","203,256,382","97,408,319","40,964","17,407","1,558","46,336,381","5,211,890","635,327","46,493,366",--,0.403,0.357,0.015,455.940,0.026,0.003,457.485,--,0.097,0.090,0.004,109.854,0.006,0.001,110.226,--,0.790,0.701,0.030,893.950,0.050,0.006,896.979,--,1.096,22.559,0.658,0.679,0.954,26.321,0.614,0.633,0.108,1.240,0.009,0.010,"1,084.713","1,785.611",926.215,925.125,0.1201,0.0750,0.0164,0.0167,0.0174,0.0148,0.0017,0.0017,"1,092.900","1,791.903",927.118,926.051,--,--,0.197,1.911,0.084,0.087,0.165,2.210,0.077,0.080,0.019,0.105,0.001,0.001,195.278,151.279,117.982,118.169,0.0216,0.0064,0.0021,0.0021,0.0031,0.0013,0.0002,0.0002,196.752,151.812,118.097,118.288,--,--,0.636,0.575,0.020,986.022,0.038,0.005,988.319,--,"251,565","153,433","96,366,640","17,593,254","17,489,101","5,287,209","14,561,088","38,765,400","11,180,964","1,586,661","21,070","115,972,624","87,283,762","69,794,661","103,666,579","99,589,807",0.1%,0.1%,47.4%,8.7%,8.6%,2.6%,7.2%,19.1%,5.5%,0.8%,0.0%,57.1%,42.9%,34.3%,51.0%,49.0%,"132,871","66,416","54,719,557",0,0,"1,758,575",0,0,0,"261,885",0,0.2%,0.1%,96.1%,0.0%,0.0%,3.1%,0.0%,0.0%,0.0%,0.5%,0.0%
2022,CO,08,"20,495","388,872,546","177,473,490","459,517,706","206,130,915","58,012,255","25,576,680","18,442","8,503","10,443","33,826,985","5,961,424","852,213","34,028,483",--,0.636,0.665,0.360,"1,166.201",0.103,0.015,"1,173.148",--,0.095,0.096,0.054,173.975,0.015,0.002,175.011,--,0.987,1.032,0.559,"1,810.013",0.159,0.023,"1,820.795",--,1.319,16.117,0.483,0.983,1.302,14.494,0.516,0.987,0.937,6.939,0.007,0.561,"2,290.062","2,671.089","1,130.986","1,820.294",0.2525,0.1082,0.0196,0.1581,0.0367,0.0216,0.0020,0.0226,"2,307.310","2,680.239","1,132.065","1,830.988",--,--,0.120,0.985,0.051,0.094,0.120,0.968,0.054,0.095,0.085,0.424,0.001,0.054,207.761,163.326,118.878,174.834,0.0229,0.0066,0.0021,0.0152,0.0033,0.0013,0.0002,0.0022,209.326,163.885,118.992,175.861,--,--,0.904,0.913,0.428,"1,676.219",0.129,0.018,"1,684.887",--,"21,723,004","26,747","15,414,230",0,"1,323,397","162,929","16,911,126","2,400,122",0,"2,609","48,090","37,214,681","20,797,574","19,474,177","37,377,610","20,634,645",37.4%,0.0%,26.6%,0.0%,2.3%,0.3%,29.2%,4.1%,0.0%,0.0%,0.1%,64.1%,35.9%,33.6%,64.4%,35.6%,"10,278,661","3,806","11,366,157",0,0,"41,911",0,0,0,"2,609",0,47.4%,0.0%,52.4%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,CT,09,"10,940","189,750,216","86,509,193","196,319,423","89,017,808","42,761,369","18,870,116","4,416","1,853","1,823","11,136,421","1,671,901","208,945","11,188,452",--,0.207,0.196,0.085,520.864,0.039,0.005,523.297,--,0.047,0.043,0.019,117.380,0.009,0.001,117.928,--,0.345,0.329,0.143,871.231,0.065,0.008,875.302,--,0.000,3.386,0.168,0.192,0.000,2.471,0.156,0.168,0.000,3.354,0.027,0.051,0.000,"2,130.251",821.045,830.516,0.0000,0.0776,0.0152,0.0156,0.0000,0.0148,0.0015,0.0016,0.000,"2,136.587",821.881,831.391,--,--,0.000,0.248,0.024,0.027,0.000,0.191,0.023,0.024,0.000,0.245,0.004,0.007,0.000,155.750,118.518,119.046,0.0000,0.0057,0.0022,0.0022,0.0000,0.0011,0.0002,0.0002,0.000,156.213,118.639,119.172,--,--,0.512,0.412,0.257,918.302,0.071,0.009,922.779,--,0,"313,174","24,245,942","16,464,167","313,544","513,985","11,351","407,512",0,"491,818",(124),"41,514,977","1,246,393","932,848","25,564,795","17,196,575",0.0%,0.7%,56.7%,38.5%,0.7%,1.2%,0.0%,1.0%,0.0%,1.2%,0.0%,97.1%,2.9%,2.2%,59.8%,40.2%,0,"177,872","6,032,693",0,0,"247,157",0,0,0,0,0,0.0%,2.8%,93.4%,0.0%,0.0%,3.8%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,DC,11,56,"1,194,568","524,258","1,270,479","562,269","160,237","71,545",231,98,3,"44,384","2,687",269,"44,457",--,2.881,2.744,0.033,553.976,0.017,0.002,554.895,--,0.386,0.375,0.004,74.309,0.002,0.000,74.433,--,3.346,3.187,0.038,643.294,0.019,0.002,644.361,--,0.000,0.000,2.675,2.675,0.000,0.000,2.679,2.679,0.000,0.000,0.030,0.030,0.000,0.000,"1,106.476","1,106.476",0.0000,0.0000,0.0209,0.0209,0.0000,0.0000,0.0021,0.0021,0.000,0.000,"1,107.621","1,107.621",--,--,0.000,0.000,0.283,0.283,0.000,0.000,0.282,0.282,0.000,0.000,0.003,0.003,0.000,0.000,116.889,116.889,0.0000,0.0000,0.0022,0.0022,0.0000,0.0000,0.0002,0.0002,0.000,0.000,117.010,117.010,--,--,3.678,3.616,0.041,464.256,0.019,0.002,465.286,--,0,18,"80,272",0,0,"57,699",0,"22,248",0,0,0,"80,290","79,947","79,947","137,989","22,248",0.0%,0.0%,50.1%,0.0%,0.0%,36.0%,0.0%,13.9%,0.0%,0.0%,0.0%,50.1%,49.9%,49.9%,86.1%,13.9%,0,0,"23,355",0,0,"31,891",0,0,0,0,0,0.0%,0.0%,42.3%,0.0%,0.0%,57.7%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,DE,10,"3,441","39,468,147","21,663,638","41,223,806","22,637,499","5,308,370","2,872,690","1,356",673,508,"2,386,781","134,195","16,245","2,390,879",--,0.511,0.468,0.191,899.252,0.025,0.003,900.796,--,0.069,0.062,0.026,120.947,0.003,0.000,121.155,--,0.518,0.474,0.194,910.965,0.026,0.003,912.529,--,1.624,0.898,0.234,0.526,1.992,0.747,0.228,0.479,7.247,0.481,0.009,0.192,"3,160.795","1,549.901",900.033,924.904,0.4197,0.0320,0.0178,0.0260,0.0614,0.0039,0.0019,0.0031,"3,189.574","1,551.855",901.047,926.492,--,--,0.105,0.071,0.031,0.070,0.099,0.061,0.031,0.063,0.470,0.038,0.001,0.026,204.871,121.983,119.846,123.281,0.0272,0.0025,0.0024,0.0035,0.0040,0.0003,0.0003,0.0004,206.737,122.137,119.981,123.493,--,--,0.539,0.490,0.235,"1,000.040",0.029,0.004,"1,001.838",--,"104,750","108,258","4,749,645",0,0,"78,973","4,377","63,878",0,"198,489",0,"5,161,142","147,228","147,228","5,240,115","68,255",2.0%,2.0%,89.5%,0.0%,0.0%,1.5%,0.1%,1.2%,0.0%,3.7%,0.0%,97.2%,2.8%,2.8%,98.7%,1.3%,"108,090","341,430","2,989,425",0,0,"21,119",0,0,0,"754,098",0,2.6%,8.1%,70.9%,0.0%,0.0%,0.5%,0.0%,0.0%,0.0%,17.9%,0.0%
2022,FL,12,"74,177","1,664,176,969","810,435,847","1,706,236,195","828,888,298","257,955,504","123,022,604","39,517","19,414","18,240","105,189,782","12,137,220","1,575,835","105,576,266",--,0.306,0.316,0.141,815.565,0.047,0.006,818.562,--,0.047,0.048,0.022,126.417,0.007,0.001,126.881,--,0.367,0.378,0.169,975.651,0.056,0.007,979.235,--,0.488,6.089,0.253,0.289,0.470,5.699,0.271,0.297,0.679,2.483,0.029,0.128,"1,517.249","1,515.037",878.389,975.660,0.1327,0.1208,0.0180,0.0355,0.0189,0.0242,0.0019,0.0045,"1,526.207","1,525.258",879.418,977.896,--,--,0.054,0.655,0.035,0.038,0.052,0.817,0.037,0.039,0.075,0.267,0.004,0.017,168.287,162.934,119.906,128.664,0.0147,0.0130,0.0025,0.0047,0.0021,0.0026,0.0003,0.0006,169.281,164.033,120.046,128.959,--,--,0.423,0.434,0.208,"1,048.899",0.056,0.007,"1,052.480",--,"15,227,544","1,310,201","192,832,945","30,768,329","230,962","3,857,020",0,"11,326,224",0,"1,542,617","859,662","242,541,298","15,414,206","15,183,244","215,629,990","42,325,515",5.9%,0.5%,74.8%,11.9%,0.1%,1.5%,0.0%,4.4%,0.0%,0.6%,0.3%,94.0%,6.0%,5.9%,83.6%,16.4%,"18,461,757","10,366","86,713,613",0,0,"2,008,536",0,0,0,0,0,17.2%,0.0%,80.9%,0.0%,0.0%,1.9%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,GA,13,"41,873","690,922,881","344,695,557","725,478,508","360,618,269","126,484,632","59,027,758","21,049","7,141","11,712","46,621,517","7,445,436","1,075,442","46,874,825",--,0.333,0.242,0.185,737.189,0.059,0.009,741.194,--,0.061,0.041,0.034,134.954,0.011,0.002,135.688,--,0.508,0.369,0.282,"1,124.358",0.090,0.013,"1,130.467",--,1.467,2.408,0.134,0.443,0.746,1.922,0.170,0.289,0.830,1.814,0.007,0.202,"2,314.690",790.818,895.814,"1,203.863",0.2538,0.0882,0.0167,0.0689,0.0369,0.0175,0.0017,0.0095,"2,332.041",798.231,896.734,"1,208.414",--,--,0.131,0.383,0.018,0.053,0.066,0.327,0.021,0.034,0.074,0.288,0.001,0.024,207.286,125.772,119.034,144.903,0.0227,0.0140,0.0022,0.0083,0.0033,0.0028,0.0002,0.0011,208.840,126.951,119.156,145.450,--,--,0.955,0.580,0.479,"1,622.715",0.140,0.020,"1,632.284",--,"16,778,383","517,236","59,848,731","34,073,591","2,533,931","5,727,422",0,"6,947,061",0,"62,093","(3,815)","111,276,219","15,208,414","12,674,483","82,930,050","43,554,583",13.3%,0.4%,47.3%,26.9%,2.0%,4.5%,0.0%,5.5%,0.0%,0.0%,0.0%,88.0%,12.0%,10.0%,65.6%,34.4%,"15,181,936","310,613","15,204,535",0,0,"1,619,025",0,0,0,0,0,47.0%,1.0%,47.0%,0.0%,0.0%,5.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,HI,15,"3,343","83,169,407","34,962,822","88,170,211","37,253,004","9,304,192","3,971,742","22,507","9,383","25,108","6,760,327","1,406,761","217,134","6,808,648",--,4.838,4.725,5.397,"1,453.179",0.151,0.023,"1,463.566",--,0.541,0.537,0.604,162.568,0.017,0.003,163.730,--,5.743,5.609,6.406,"1,724.894",0.179,0.028,"1,737.223",--,2.705,6.030,0.000,5.733,2.694,6.089,0.000,5.696,8.432,6.568,0.000,6.734,"2,341.087","1,641.670",0.000,"1,704.173",0.2868,0.1048,0.0000,0.1211,0.0415,0.0182,0.0000,0.0202,"2,360.612","1,649.222",0.000,"1,712.796",--,--,0.247,0.598,0.000,0.564,0.247,0.606,0.000,0.561,0.770,0.651,0.000,0.662,213.892,162.665,0.000,167.592,0.0262,0.0104,0.0000,0.0119,0.0038,0.0018,0.0000,0.0020,215.676,163.413,0.000,168.440,--,--,6.163,6.114,6.493,"1,761.206",0.172,0.027,"1,773.251",--,"647,758","6,655,178",0,0,"110,081","277,061","592,180","555,043","208,346","201,338","57,206","7,561,481","1,742,711","1,632,630","7,838,542","1,465,650",7.0%,71.5%,0.0%,0.0%,1.2%,3.0%,6.4%,6.0%,2.2%,2.2%,0.6%,81.3%,18.7%,17.5%,84.2%,15.8%,"472,312","4,344,855",0,0,0,"249,680",0,0,0,0,0,9.3%,85.8%,0.0%,0.0%,0.0%,4.9%,0.0%,0.0%,0.0%,0.0%,0.0%
2022,IA,19,"23,811","242,329,943","127,048,967","403,009,954","178,637,114","72,909,386","28,902,796","19,514","10,347","20,345","22,505,200","4,529,851","652,506","22,659,046",--,0.535,0.716,0.558,617.347,0.062,0.009,621.567,--,0.161,0.163,0.168,185.740,0.019,0.003,187.010,--,1.512,2.022,1.576,"1,743.449",0.175,0.025,"1,755.368",--,1.383,13.659,1.792,1.510,1.386,15.003,1.717,1.500,2.152,4.719,0.053,1.581,"2,035.383","1,750.202",995.883,"1,750.528",0.2340,0.0845,0.0234,0.1762,0.0340,0.0150,0.0025,0.0254,"2,051.372","1,756.787",997.221,"1,762.494",--,--,0.142,1.455,0.213,0.161,0.144,1.509,0.208,0.163,0.221,0.503,0.006,0.169,208.782,186.432,118.561,186.640,0.0240,0.0090,0.0028,0.0188,0.0035,0.0016,0.0003,0.0027,210.422,187.133,118.721,187.916,--,--,1.779,1.758,1.591,"1,698.156",0.166,0.024,"1,709.445",--,"18,171,573","92,039","7,333,177",0,"1,009,833","220,138","45,696,889","385,799",0,0,(62),"25,596,727","47,312,659","46,302,826","25,816,865","47,092,521",24.9%,0.1%,10.1%,0.0%,1.4%,0.3%,62.7%,0.5%,0.0%,0.0%,0.0%,35.1%,64.9%,63.5%,35.4%,64.6%,"11,458,390","30,689","5,152,226",0,0,"13,371",0,0,0,0,0,68.8%,0.2%,30.9%,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%
